Year,CAUSE_OF_DEATH,UNIT_MEASURE,Spol,Value
2017,neoplasms,Broj,Žene,3.504
2017,diseases_of_the_blood,Broj,Žene,44.0
2017,endocrine_metabolic_and_nutritional,Broj,Žene,1.285
2017,mental_and_behavioural_disorders,Broj,Žene,118.0
2017,diseases_of_the_nervous,Broj,Žene,189.0
2017,diseases_of_the_eye,Broj,Žene,3.0
2017,diseases_of_the_circulatory,Broj,Žene,10.327
2017,diseases_of_the_respiratory,Broj,Žene,643.0
2017,diseases_of_the_digestive,Broj,Žene,437.0
2017,diseases_of_the_skin,Broj,Žene,32.0
2017,diseases_of_the_musculoskeletal,Broj,Žene,27.0
2017,diseases_of_the_genitourinary,Broj,Žene,288.0
2017,certain_conditions_originating,Broj,Žene,61.0
2017,congenital_malformations_deformations,Broj,Žene,11.0
2017,symptoms_signs_and_abnormal,Broj,Žene,1126.0
2017,injuries_poisoning_and_consequences,Broj,Žene,287.0
2017,external_causes_of_mortality,Broj,Žene,6.0
2017,unknown,Broj,Žene,219.0
2017,Ukupno,Broj,Žene,18793.0
2018,infectious_and_parasitic,Broj,Oba spola,443.0
2018,neoplasms,Broj,Oba spola,7.881
2018,diseases_of_the_blood,Broj,Oba spola,72.0
2018,endocrine_metabolic_and_nutritional,Broj,Oba spola,2.086
2018,mental_and_behavioural_disorders,Broj,Oba spola,236.0
2018,diseases_of_the_nervous,Broj,Oba spola,337.0
2018,diseases_of_the_circulatory,Broj,Oba spola,18.818
2018,diseases_of_the_respiratory,Broj,Oba spola,1856.0
2018,diseases_of_the_digestive,Broj,Oba spola,1.052
2018,diseases_of_the_skin,Broj,Oba spola,40.0
2018,diseases_of_the_musculoskeletal,Broj,Oba spola,53.0
2018,diseases_of_the_genitourinary,Broj,Oba spola,631.0
2018,pregnancy_childbirth_and_the,Broj,Oba spola,1.0
2018,certain_conditions_originating,Broj,Oba spola,134.0
2018,congenital_malformations_deformations,Broj,Oba spola,26.0
2018,symptoms_signs_and_abnormal,Broj,Oba spola,2581.0
2018,injuries_poisoning_and_consequences,Broj,Oba spola,1015.0
2018,external_causes_of_mortality,Broj,Oba spola,11.0
2018,factors_influencing_health_status,Broj,Oba spola,1.0
2018,unknown,Broj,Oba spola,470.0
2018,Ukupno,Broj,Oba spola,37744.0
2018,infectious_and_parasitic,Broj,Muškarci,243.0
2018,neoplasms,Broj,Muškarci,4.606
2018,diseases_of_the_blood,Broj,Muškarci,27.0
2018,endocrine_metabolic_and_nutritional,Broj,Muškarci,881.0
2018,mental_and_behavioural_disorders,Broj,Muškarci,121.0
2018,diseases_of_the_nervous,Broj,Muškarci,171.0
2018,diseases_of_the_circulatory,Broj,Muškarci,8.577
2018,diseases_of_the_respiratory,Broj,Muškarci,990.0
2018,diseases_of_the_digestive,Broj,Muškarci,610.0
2018,diseases_of_the_skin,Broj,Muškarci,21.0
2018,diseases_of_the_musculoskeletal,Broj,Muškarci,13.0
2018,diseases_of_the_genitourinary,Broj,Muškarci,337.0
2018,certain_conditions_originating,Broj,Muškarci,67.0
2018,congenital_malformations_deformations,Broj,Muškarci,12.0
2018,symptoms_signs_and_abnormal,Broj,Muškarci,1301.0
2018,injuries_poisoning_and_consequences,Broj,Muškarci,773.0
2018,external_causes_of_mortality,Broj,Muškarci,9.0
2018,factors_influencing_health_status,Broj,Muškarci,1.0
2018,unknown,Broj,Muškarci,247.0
2018,Ukupno,Broj,Muškarci,19007.0
2018,infectious_and_parasitic,Broj,Žene,200.0
2018,neoplasms,Broj,Žene,3.275
2018,diseases_of_the_blood,Broj,Žene,45.0
2018,endocrine_metabolic_and_nutritional,Broj,Žene,1.205
2018,mental_and_behavioural_disorders,Broj,Žene,115.0
2018,diseases_of_the_nervous,Broj,Žene,166.0
2018,diseases_of_the_circulatory,Broj,Žene,10.241
2018,diseases_of_the_respiratory,Broj,Žene,866.0
2018,diseases_of_the_digestive,Broj,Žene,442.0
2018,diseases_of_the_skin,Broj,Žene,19.0
2018,diseases_of_the_musculoskeletal,Broj,Žene,40.0
2018,diseases_of_the_genitourinary,Broj,Žene,294.0
2018,pregnancy_childbirth_and_the,Broj,Žene,1.0
2018,certain_conditions_originating,Broj,Žene,67.0
2018,congenital_malformations_deformations,Broj,Žene,14.0
2018,symptoms_signs_and_abnormal,Broj,Žene,1280.0
2018,injuries_poisoning_and_consequences,Broj,Žene,242.0
2018,external_causes_of_mortality,Broj,Žene,2.0
2018,unknown,Broj,Žene,223.0
2018,Ukupno,Broj,Žene,18737.0
2019,infectious_and_parasitic,Broj,Oba spola,451.0
2019,neoplasms,Broj,Oba spola,8.053
2019,diseases_of_the_blood,Broj,Oba spola,90.0
2019,endocrine_metabolic_and_nutritional,Broj,Oba spola,1.925
2019,mental_and_behavioural_disorders,Broj,Oba spola,290.0
2019,diseases_of_the_nervous,Broj,Oba spola,388.0
2019,diseases_of_the_eye,Broj,Oba spola,9.0
2019,diseases_of_the_circulatory,Broj,Oba spola,18.939
2019,diseases_of_the_respiratory,Broj,Oba spola,1946.0
2019,diseases_of_the_digestive,Broj,Oba spola,1.043
2019,diseases_of_the_skin,Broj,Oba spola,43.0
2019,diseases_of_the_musculoskeletal,Broj,Oba spola,57.0
2019,diseases_of_the_genitourinary,Broj,Oba spola,600.0
2019,pregnancy_childbirth_and_the,Broj,Oba spola,3.0
2019,certain_conditions_originating,Broj,Oba spola,130.0
2019,congenital_malformations_deformations,Broj,Oba spola,30.0
2019,symptoms_signs_and_abnormal,Broj,Oba spola,3312.0
2019,injuries_poisoning_and_consequences,Broj,Oba spola,918.0
2019,external_causes_of_mortality,Broj,Oba spola,9.0
2019,factors_influencing_health_status,Broj,Oba spola,10.0
2019,unknown,Broj,Oba spola,583.0
2019,Ukupno,Broj,Oba spola,38829.0
2019,infectious_and_parasitic,Broj,Muškarci,241.0
2019,neoplasms,Broj,Muškarci,4.606
2019,diseases_of_the_blood,Broj,Muškarci,30.0
2019,endocrine_metabolic_and_nutritional,Broj,Muškarci,806.0
2019,mental_and_behavioural_disorders,Broj,Muškarci,153.0
2019,diseases_of_the_nervous,Broj,Muškarci,202.0
2019,diseases_of_the_eye,Broj,Muškarci,3.0
2019,diseases_of_the_circulatory,Broj,Muškarci,8.848
2019,diseases_of_the_respiratory,Broj,Muškarci,1076.0
2019,diseases_of_the_digestive,Broj,Muškarci,603.0
2019,diseases_of_the_skin,Broj,Muškarci,17.0
2019,diseases_of_the_musculoskeletal,Broj,Muškarci,15.0
2019,diseases_of_the_genitourinary,Broj,Muškarci,314.0
2019,certain_conditions_originating,Broj,Muškarci,70.0
2019,congenital_malformations_deformations,Broj,Muškarci,11.0
2019,symptoms_signs_and_abnormal,Broj,Muškarci,1727.0
2019,injuries_poisoning_and_consequences,Broj,Muškarci,701.0
2019,external_causes_of_mortality,Broj,Muškarci,8.0
2019,factors_influencing_health_status,Broj,Muškarci,7.0
2019,unknown,Broj,Muškarci,349.0
2019,Ukupno,Broj,Muškarci,19787.0
2019,infectious_and_parasitic,Broj,Žene,210.0
2019,neoplasms,Broj,Žene,3.447
2019,diseases_of_the_blood,Broj,Žene,60.0
2019,endocrine_metabolic_and_nutritional,Broj,Žene,1.119
2019,mental_and_behavioural_disorders,Broj,Žene,137.0
2019,diseases_of_the_nervous,Broj,Žene,186.0
2019,diseases_of_the_eye,Broj,Žene,6.0
2019,diseases_of_the_circulatory,Broj,Žene,10.091
2019,diseases_of_the_respiratory,Broj,Žene,870.0
2019,diseases_of_the_digestive,Broj,Žene,440.0
2019,diseases_of_the_skin,Broj,Žene,26.0
2019,diseases_of_the_musculoskeletal,Broj,Žene,42.0
2019,diseases_of_the_genitourinary,Broj,Žene,286.0
2019,pregnancy_childbirth_and_the,Broj,Žene,3.0
2019,certain_conditions_originating,Broj,Žene,60.0
2019,congenital_malformations_deformations,Broj,Žene,19.0
2019,symptoms_signs_and_abnormal,Broj,Žene,1585.0
2019,injuries_poisoning_and_consequences,Broj,Žene,217.0
2019,external_causes_of_mortality,Broj,Žene,1.0
2019,factors_influencing_health_status,Broj,Žene,3.0
2019,unknown,Broj,Žene,234.0
2019,Ukupno,Broj,Žene,19042.0
