Year,Municipality,AGE,UNIT_MEASURE,SEX,Value
2013,Sarajevo - Ilijaš,0-4,NUMBER,F,529
2013,Istočna Ilidža,0-4,NUMBER,_T,649
2013,Istočna Ilidža,0-4,NUMBER,M,342
2013,Istočna Ilidža,0-4,NUMBER,F,307
2013,Istočni Drvar,0-4,NUMBER,_T,-
2013,Istočni Drvar,0-4,NUMBER,M,-
2013,Istočni Drvar,0-4,NUMBER,F,-
2013,Istočni Mostar,0-4,NUMBER,_T,7
2013,Istočni Mostar,0-4,NUMBER,M,4
2013,Istočni Mostar,0-4,NUMBER,F,3
2013,Istočni Stari Grad,0-4,NUMBER,_T,40
2013,Istočni Stari Grad,0-4,NUMBER,M,23
2013,Istočni Stari Grad,0-4,NUMBER,F,17
2013,Istočno Novo Sarajevo,0-4,NUMBER,_T,625
2013,Istočno Novo Sarajevo,0-4,NUMBER,M,300
2013,Istočno Novo Sarajevo,0-4,NUMBER,F,325
2013,Jablanica,0-4,NUMBER,_T,440
2013,Jablanica,0-4,NUMBER,M,231
2013,Jablanica,0-4,NUMBER,F,209
2013,Jajce,0-4,NUMBER,_T,1311
2013,Jajce,0-4,NUMBER,M,672
2013,Jajce,0-4,NUMBER,F,639
2013,Jezero,0-4,NUMBER,_T,44
2013,Jezero,0-4,NUMBER,M,22
2013,Jezero,0-4,NUMBER,F,22
2013,Kakanj,0-4,NUMBER,_T,2102
2013,Kakanj,0-4,NUMBER,M,1130
2013,Kakanj,0-4,NUMBER,F,972
2013,Kalesija,0-4,NUMBER,_T,1841
2013,Kalesija,0-4,NUMBER,M,936
2013,Kalesija,0-4,NUMBER,F,905
2013,Kalinovik,0-4,NUMBER,_T,52
2013,Kalinovik,0-4,NUMBER,M,25
2013,Kalinovik,0-4,NUMBER,F,27
2013,Kiseljak,0-4,NUMBER,_T,1082
2013,Kiseljak,0-4,NUMBER,M,531
2013,Kiseljak,0-4,NUMBER,F,551
2013,Kladanj,0-4,NUMBER,_T,606
2013,Kladanj,0-4,NUMBER,M,336
2013,Kladanj,0-4,NUMBER,F,270
2013,Ključ,0-4,NUMBER,_T,699
2013,Ključ,0-4,NUMBER,M,342
2013,Ključ,0-4,NUMBER,F,357
2013,Kneževo,0-4,NUMBER,_T,406
2013,Kneževo,0-4,NUMBER,M,213
2013,Kneževo,0-4,NUMBER,F,193
2013,Konjic,0-4,NUMBER,_T,1046
2013,Konjic,0-4,NUMBER,M,516
2013,Konjic,0-4,NUMBER,F,530
2013,Kostajnica,0-4,NUMBER,_T,222
2013,Kostajnica,0-4,NUMBER,M,103
2013,Kostajnica,0-4,NUMBER,F,119
2013,Kotor Varoš,0-4,NUMBER,_T,922
2013,Kotor Varoš,0-4,NUMBER,M,478
2013,Kotor Varoš,0-4,NUMBER,F,444
2013,Kozarska Dubica,0-4,NUMBER,_T,800
2013,Kozarska Dubica,0-4,NUMBER,M,408
2013,Kozarska Dubica,0-4,NUMBER,F,392
2013,Kreševo,0-4,NUMBER,_T,240
2013,Kreševo,0-4,NUMBER,M,127
2013,Kreševo,0-4,NUMBER,F,113
2013,Krupa Na Uni,0-4,NUMBER,_T,49
2013,Krupa Na Uni,0-4,NUMBER,M,27
2013,Krupa Na Uni,0-4,NUMBER,F,22
2013,Kupres - FBiH,0-4,NUMBER,_T,164
2013,Kupres - FBiH,0-4,NUMBER,M,86
2013,Kupres - FBiH,0-4,NUMBER,F,78
2013,Kupres - RS,0-4,NUMBER,_T,6
2013,Kupres - RS,0-4,NUMBER,M,6
2013,Kupres - RS,0-4,NUMBER,F,-
2013,Laktaši,0-4,NUMBER,_T,1687
2013,Laktaši,0-4,NUMBER,M,855
2013,Laktaši,0-4,NUMBER,F,832
2013,Livno,0-4,NUMBER,_T,1334
2013,Livno,0-4,NUMBER,M,686
2013,Livno,0-4,NUMBER,F,648
2013,Lopare,0-4,NUMBER,_T,517
2013,Lopare,0-4,NUMBER,M,255
2013,Lopare,0-4,NUMBER,F,262
2013,Lukavac,0-4,NUMBER,_T,1968
2013,Lukavac,0-4,NUMBER,M,1019
2013,Lukavac,0-4,NUMBER,F,949
2013,Ljubinje,0-4,NUMBER,_T,155
2013,Ljubinje,0-4,NUMBER,M,73
2013,Ljubinje,0-4,NUMBER,F,82
2013,Ljubuški,0-4,NUMBER,_T,1352
2013,Ljubuški,0-4,NUMBER,M,683
2013,Ljubuški,0-4,NUMBER,F,669
2013,Maglaj,0-4,NUMBER,_T,1215
2013,Maglaj,0-4,NUMBER,M,633
2013,Maglaj,0-4,NUMBER,F,582
2013,Milići,0-4,NUMBER,_T,489
2013,Milići,0-4,NUMBER,M,247
2013,Milići,0-4,NUMBER,F,242
2013,Modriča,0-4,NUMBER,_T,1001
2013,Modriča,0-4,NUMBER,M,514
2013,Modriča,0-4,NUMBER,F,487
2013,Mostar,0-4,NUMBER,_T,5335
2013,Mostar,0-4,NUMBER,M,2750
2013,Mostar,0-4,NUMBER,F,2585
2013,Mrkonjić Grad,0-4,NUMBER,_T,681
2013,Mrkonjić Grad,0-4,NUMBER,M,337
2013,Mrkonjić Grad,0-4,NUMBER,F,344
2013,Neum,0-4,NUMBER,_T,206
2013,Neum,0-4,NUMBER,M,105
2013,Neum,0-4,NUMBER,F,101
2013,Nevesinje,0-4,NUMBER,_T,561
2013,Nevesinje,0-4,NUMBER,M,301
2013,Nevesinje,0-4,NUMBER,F,260
2013,Novi Grad,0-4,NUMBER,_T,981
2013,Novi Grad,0-4,NUMBER,M,496
2013,Novi Grad,0-4,NUMBER,F,485
2013,Sarajevo - Novi Grad,0-4,NUMBER,_T,6754
2013,Sarajevo - Novi Grad,0-4,NUMBER,M,3488
2013,Sarajevo - Novi Grad,0-4,NUMBER,F,3266
2013,Novi Travnik,0-4,NUMBER,_T,1318
2013,Novi Travnik,0-4,NUMBER,M,685
2013,Novi Travnik,0-4,NUMBER,F,633
2013,Novo Goražde,0-4,NUMBER,_T,103
2013,Novo Goražde,0-4,NUMBER,M,50
2013,Novo Goražde,0-4,NUMBER,F,53
2013,Sarajevo - Novo Sarajevo,0-4,NUMBER,_T,3295
2013,Sarajevo - Novo Sarajevo,0-4,NUMBER,M,1645
2013,Sarajevo - Novo Sarajevo,0-4,NUMBER,F,1650
2013,Odžak,0-4,NUMBER,_T,693
2013,Odžak,0-4,NUMBER,M,344
2013,Odžak,0-4,NUMBER,F,349
2013,Olovo,0-4,NUMBER,_T,417
2013,Olovo,0-4,NUMBER,M,224
2013,Olovo,0-4,NUMBER,F,193
2013,Orašje,0-4,NUMBER,_T,726
2013,Orašje,0-4,NUMBER,M,369
2013,Orašje,0-4,NUMBER,F,357
2013,Osmaci,0-4,NUMBER,_T,275
2013,Osmaci,0-4,NUMBER,M,148
2013,Osmaci,0-4,NUMBER,F,127
2013,Oštra Luka,0-4,NUMBER,_T,107
2013,Oštra Luka,0-4,NUMBER,M,55
2013,Oštra Luka,0-4,NUMBER,F,52
2013,Pale - FBiH,0-4,NUMBER,_T,35
2013,Pale - FBiH,0-4,NUMBER,M,18
2013,Pale - FBiH,0-4,NUMBER,F,17
2013,Pale - RS,0-4,NUMBER,_T,904
2013,Pale - RS,0-4,NUMBER,M,462
2013,Pale - RS,0-4,NUMBER,F,442
2013,Pelagićevo,0-4,NUMBER,_T,133
2013,Pelagićevo,0-4,NUMBER,M,65
2013,Pelagićevo,0-4,NUMBER,F,68
2013,Petrovac,0-4,NUMBER,_T,13
2013,Petrovac,0-4,NUMBER,M,8
2013,Petrovac,0-4,NUMBER,F,5
2013,Petrovo,0-4,NUMBER,_T,264
2013,Petrovo,0-4,NUMBER,M,146
2013,Petrovo,0-4,NUMBER,F,118
2013,Posušje,0-4,NUMBER,_T,1237
2013,Posušje,0-4,NUMBER,M,642
2013,Posušje,0-4,NUMBER,F,595
2013,Prijedor,0-4,NUMBER,_T,3468
2013,Prijedor,0-4,NUMBER,M,1805
2013,Prijedor,0-4,NUMBER,F,1663
2013,Prnjavor,0-4,NUMBER,_T,1600
2013,Prnjavor,0-4,NUMBER,M,812
2013,Prnjavor,0-4,NUMBER,F,788
2013,Prozor,0-4,NUMBER,_T,687
2013,Prozor,0-4,NUMBER,M,341
2013,Prozor,0-4,NUMBER,F,346
2013,Ravno,0-4,NUMBER,_T,118
2013,Ravno,0-4,NUMBER,M,60
2013,Ravno,0-4,NUMBER,F,58
2013,Ribnik,0-4,NUMBER,_T,245
2013,Ribnik,0-4,NUMBER,M,121
2013,Ribnik,0-4,NUMBER,F,124
2013,Rogatica,0-4,NUMBER,_T,514
2013,Rogatica,0-4,NUMBER,M,252
2013,Rogatica,0-4,NUMBER,F,262
2013,Rudo,0-4,NUMBER,_T,289
2013,Rudo,0-4,NUMBER,M,153
2013,Rudo,0-4,NUMBER,F,136
2013,Sanski Most,0-4,NUMBER,_T,1681
2013,Sanski Most,0-4,NUMBER,M,850
2013,Sanski Most,0-4,NUMBER,F,831
2013,Sapna,0-4,NUMBER,_T,651
2013,Sapna,0-4,NUMBER,M,321
2013,Sapna,0-4,NUMBER,F,330
2013,Sokolac,0-4,NUMBER,_T,508
2013,Sokolac,0-4,NUMBER,M,264
2013,Sokolac,0-4,NUMBER,F,244
2013,Srbac,0-4,NUMBER,_T,836
2013,Srbac,0-4,NUMBER,M,412
2013,Srbac,0-4,NUMBER,F,424
2013,Srebrenica,0-4,NUMBER,_T,526
2013,Srebrenica,0-4,NUMBER,M,265
2013,Srebrenica,0-4,NUMBER,F,261
2013,Srebrenik,0-4,NUMBER,_T,2214
2013,Srebrenik,0-4,NUMBER,M,1129
2013,Srebrenik,0-4,NUMBER,F,1085
2013,Sarajevo - Stari Grad,0-4,NUMBER,_T,1623
2013,Sarajevo - Stari Grad,0-4,NUMBER,M,835
2013,Sarajevo - Stari Grad,0-4,NUMBER,F,788
2013,Stolac,0-4,NUMBER,_T,650
2013,Stolac,0-4,NUMBER,M,337
2013,Stolac,0-4,NUMBER,F,313
2013,Šamac,0-4,NUMBER,_T,584
2013,Šamac,0-4,NUMBER,M,289
2013,Šamac,0-4,NUMBER,F,295
2013,Šekovići,0-4,NUMBER,_T,249
2013,Šekovići,0-4,NUMBER,M,130
2013,Šekovići,0-4,NUMBER,F,119
2013,Šipovo,0-4,NUMBER,_T,431
2013,Šipovo,0-4,NUMBER,M,234
2013,Šipovo,0-4,NUMBER,F,197
2013,Široki Brijeg,0-4,NUMBER,_T,1623
2013,Široki Brijeg,0-4,NUMBER,M,861
2013,Široki Brijeg,0-4,NUMBER,F,762
2013,Teočak,0-4,NUMBER,_T,351
2013,Teočak,0-4,NUMBER,M,192
2013,Teočak,0-4,NUMBER,F,159
2013,Teslić,0-4,NUMBER,_T,1969
2013,Teslić,0-4,NUMBER,M,1048
2013,Teslić,0-4,NUMBER,F,921
2013,Tešanj,0-4,NUMBER,_T,2689
2013,Tešanj,0-4,NUMBER,M,1388
2013,Tešanj,0-4,NUMBER,F,1301
2013,Tomislavgrad,0-4,NUMBER,_T,1490
2013,Tomislavgrad,0-4,NUMBER,M,755
2013,Tomislavgrad,0-4,NUMBER,F,735
2013,Travnik,0-4,NUMBER,_T,2797
2013,Travnik,0-4,NUMBER,M,1463
2013,Travnik,0-4,NUMBER,F,1334
2013,Trebinje,0-4,NUMBER,_T,1415
2013,Trebinje,0-4,NUMBER,M,753
2013,Trebinje,0-4,NUMBER,F,662
2013,Trnovo - FBiH,0-4,NUMBER,_T,40
2013,Trnovo - FBiH,0-4,NUMBER,M,12
2013,Trnovo - FBiH,0-4,NUMBER,F,28
2013,Trnovo - RS,0-4,NUMBER,_T,66
2013,Trnovo - RS,0-4,NUMBER,M,30
2013,Trnovo - RS,0-4,NUMBER,F,36
2013,Tuzla,0-4,NUMBER,_T,5105
2013,Tuzla,0-4,NUMBER,M,2666
2013,Tuzla,0-4,NUMBER,F,2439
2013,Ugljevik,0-4,NUMBER,_T,675
2013,Ugljevik,0-4,NUMBER,M,368
2013,Ugljevik,0-4,NUMBER,F,307
2013,Usora,0-4,NUMBER,_T,251
2013,Usora,0-4,NUMBER,M,121
2013,Usora,0-4,NUMBER,F,130
2013,Vareš,0-4,NUMBER,_T,256
2013,Vareš,0-4,NUMBER,M,128
2013,Vareš,0-4,NUMBER,F,128
2013,Velika Kladuša,0-4,NUMBER,_T,2756
2013,Velika Kladuša,0-4,NUMBER,M,1433
2013,Velika Kladuša,0-4,NUMBER,F,1323
2013,Visoko,0-4,NUMBER,_T,2309
2013,Visoko,0-4,NUMBER,M,1178
2013,Visoko,0-4,NUMBER,F,1131
2013,Višegrad,0-4,NUMBER,_T,344
2013,Višegrad,0-4,NUMBER,M,164
2013,Višegrad,0-4,NUMBER,F,180
2013,Vitez,0-4,NUMBER,_T,1447
2013,Vitez,0-4,NUMBER,M,757
2013,Vitez,0-4,NUMBER,F,690
2013,Vlasenica,0-4,NUMBER,_T,499
2013,Vlasenica,0-4,NUMBER,M,268
2013,Vlasenica,0-4,NUMBER,F,231
2013,Sarajevo - Vogošća,0-4,NUMBER,_T,1600
2013,Sarajevo - Vogošća,0-4,NUMBER,M,837
2013,Sarajevo - Vogošća,0-4,NUMBER,F,763
2013,Vukosavlje,0-4,NUMBER,_T,207
2013,Vukosavlje,0-4,NUMBER,M,107
2013,Vukosavlje,0-4,NUMBER,F,100
2013,Zavidovići,0-4,NUMBER,_T,2005
2013,Zavidovići,0-4,NUMBER,M,1013
2013,Zavidovići,0-4,NUMBER,F,992
2013,Zenica,0-4,NUMBER,_T,6072
2013,Zenica,0-4,NUMBER,M,3104
2013,Zenica,0-4,NUMBER,F,2968
2013,Zvornik,0-4,NUMBER,_T,3061
2013,Zvornik,0-4,NUMBER,M,1545
2013,Zvornik,0-4,NUMBER,F,1516
2013,Žepče,0-4,NUMBER,_T,1657
2013,Žepče,0-4,NUMBER,M,878
2013,Žepče,0-4,NUMBER,F,779
2013,Živinice,0-4,NUMBER,_T,3389
2013,Živinice,0-4,NUMBER,M,1778
2013,Živinice,0-4,NUMBER,F,1611
2013,Banja Luka,5-9,NUMBER,_T,8736
2013,Banja Luka,5-9,NUMBER,M,4460
2013,Banja Luka,5-9,NUMBER,F,4276
2013,Banovići,5-9,NUMBER,_T,1212
2013,Banovići,5-9,NUMBER,M,623
2013,Banovići,5-9,NUMBER,F,589
2013,Berkovići,5-9,NUMBER,_T,130
2013,Berkovići,5-9,NUMBER,M,73
2013,Berkovići,5-9,NUMBER,F,57
2013,Bihać,5-9,NUMBER,_T,2806
2013,Bihać,5-9,NUMBER,M,1416
2013,Bihać,5-9,NUMBER,F,1390
2013,Bijeljina,5-9,NUMBER,_T,5136
2013,Bijeljina,5-9,NUMBER,M,2659
2013,Bijeljina,5-9,NUMBER,F,2477
2013,Bileća,5-9,NUMBER,_T,483
2013,Bileća,5-9,NUMBER,M,263
2013,Bileća,5-9,NUMBER,F,220
2013,Bosanska Krupa,5-9,NUMBER,_T,1495
2013,Bosanska Krupa,5-9,NUMBER,M,748
2013,Bosanska Krupa,5-9,NUMBER,F,747
2013,Bosanski Petrovac,5-9,NUMBER,_T,324
2013,Bosanski Petrovac,5-9,NUMBER,M,158
2013,Bosanski Petrovac,5-9,NUMBER,F,166
2013,Bosansko Grahovo,5-9,NUMBER,_T,49
2013,Bosansko Grahovo,5-9,NUMBER,M,29
2013,Bosansko Grahovo,5-9,NUMBER,F,20
2013,Bratunac,5-9,NUMBER,_T,1096
2013,Bratunac,5-9,NUMBER,M,559
2013,Bratunac,5-9,NUMBER,F,537
2013,Brčko,5-9,NUMBER,_T,4312
2013,Brčko,5-9,NUMBER,M,2235
2013,Brčko,5-9,NUMBER,F,2077
2013,Breza,5-9,NUMBER,_T,661
2013,Breza,5-9,NUMBER,M,343
2013,Breza,5-9,NUMBER,F,318
2013,Brod,5-9,NUMBER,_T,731
2013,Brod,5-9,NUMBER,M,392
2013,Brod,5-9,NUMBER,F,339
2013,Bugojno,5-9,NUMBER,_T,1681
2013,Bugojno,5-9,NUMBER,M,893
2013,Bugojno,5-9,NUMBER,F,788
2013,Busovača,5-9,NUMBER,_T,1079
2013,Busovača,5-9,NUMBER,M,573
2013,Busovača,5-9,NUMBER,F,506
2013,Bužim,5-9,NUMBER,_T,1345
2013,Bužim,5-9,NUMBER,M,675
2013,Bužim,5-9,NUMBER,F,670
2013,Cazin,5-9,NUMBER,_T,4192
2013,Cazin,5-9,NUMBER,M,2147
2013,Cazin,5-9,NUMBER,F,2045
2013,Sarajevo - Centar,5-9,NUMBER,_T,2432
2013,Sarajevo - Centar,5-9,NUMBER,M,1271
2013,Sarajevo - Centar,5-9,NUMBER,F,1161
2013,Čajniče,5-9,NUMBER,_T,212
2013,Čajniče,5-9,NUMBER,M,99
2013,Čajniče,5-9,NUMBER,F,113
2013,Čapljina,5-9,NUMBER,_T,1359
2013,Čapljina,5-9,NUMBER,M,703
2013,Čapljina,5-9,NUMBER,F,656
2013,Čelić,5-9,NUMBER,_T,573
2013,Čelić,5-9,NUMBER,M,287
2013,Čelić,5-9,NUMBER,F,286
2013,Čelinac,5-9,NUMBER,_T,741
2013,Čelinac,5-9,NUMBER,M,382
2013,Čelinac,5-9,NUMBER,F,359
2013,Čitluk,5-9,NUMBER,_T,1090
2013,Čitluk,5-9,NUMBER,M,550
2013,Čitluk,5-9,NUMBER,F,540
2013,Derventa,5-9,NUMBER,_T,1223
2013,Derventa,5-9,NUMBER,M,637
2013,Derventa,5-9,NUMBER,F,586
2013,Doboj,5-9,NUMBER,_T,3311
2013,Doboj,5-9,NUMBER,M,1647
2013,Doboj,5-9,NUMBER,F,1664
2013,Doboj-Istok,5-9,NUMBER,_T,570
2013,Doboj-Istok,5-9,NUMBER,M,291
2013,Doboj-Istok,5-9,NUMBER,F,279
2013,Doboj-Jug,5-9,NUMBER,_T,288
2013,Doboj-Jug,5-9,NUMBER,M,155
2013,Doboj-Jug,5-9,NUMBER,F,133
2013,Dobretići,5-9,NUMBER,_T,54
2013,Dobretići,5-9,NUMBER,M,30
2013,Dobretići,5-9,NUMBER,F,24
2013,Domaljevac-Šamac,5-9,NUMBER,_T,237
2013,Domaljevac-Šamac,5-9,NUMBER,M,109
2013,Domaljevac-Šamac,5-9,NUMBER,F,128
2013,Donji Vakuf,5-9,NUMBER,_T,861
2013,Donji Vakuf,5-9,NUMBER,M,426
2013,Donji Vakuf,5-9,NUMBER,F,435
2013,Donji Žabar,5-9,NUMBER,_T,185
2013,Donji Žabar,5-9,NUMBER,M,103
2013,Donji Žabar,5-9,NUMBER,F,82
2013,Drvar,5-9,NUMBER,_T,250
2013,Drvar,5-9,NUMBER,M,130
2013,Drvar,5-9,NUMBER,F,120
2013,Foča - FBiH,5-9,NUMBER,_T,71
2013,Foča - FBiH,5-9,NUMBER,M,37
2013,Foča - FBiH,5-9,NUMBER,F,34
2013,Foča - RS,5-9,NUMBER,_T,755
2013,Foča - RS,5-9,NUMBER,M,393
2013,Foča - RS,5-9,NUMBER,F,362
2013,Fojnica,5-9,NUMBER,_T,635
2013,Fojnica,5-9,NUMBER,M,331
2013,Fojnica,5-9,NUMBER,F,304
2013,Gacko,5-9,NUMBER,_T,443
2013,Gacko,5-9,NUMBER,M,240
2013,Gacko,5-9,NUMBER,F,203
2013,Glamoč,5-9,NUMBER,_T,181
2013,Glamoč,5-9,NUMBER,M,101
2013,Glamoč,5-9,NUMBER,F,80
2013,Goražde,5-9,NUMBER,_T,845
2013,Goražde,5-9,NUMBER,M,458
2013,Goražde,5-9,NUMBER,F,387
2013,Gornji Vakuf-Uskoplje,5-9,NUMBER,_T,1231
2013,Gornji Vakuf-Uskoplje,5-9,NUMBER,M,619
2013,Gornji Vakuf-Uskoplje,5-9,NUMBER,F,612
2013,Gračanica,5-9,NUMBER,_T,2518
2013,Gračanica,5-9,NUMBER,M,1287
2013,Gračanica,5-9,NUMBER,F,1231
2013,Gradačac,5-9,NUMBER,_T,2243
2013,Gradačac,5-9,NUMBER,M,1188
2013,Gradačac,5-9,NUMBER,F,1055
2013,Gradiška,5-9,NUMBER,_T,2295
2013,Gradiška,5-9,NUMBER,M,1168
2013,Gradiška,5-9,NUMBER,F,1127
2013,Grude,5-9,NUMBER,_T,952
2013,Grude,5-9,NUMBER,M,482
2013,Grude,5-9,NUMBER,F,470
2013,Sarajevo - Hadžići,5-9,NUMBER,_T,1339
2013,Sarajevo - Hadžići,5-9,NUMBER,M,704
2013,Sarajevo - Hadžići,5-9,NUMBER,F,635
2013,Han Pijesak,5-9,NUMBER,_T,130
2013,Han Pijesak,5-9,NUMBER,M,67
2013,Han Pijesak,5-9,NUMBER,F,63
2013,Sarajevo - Ilidža,5-9,NUMBER,_T,3664
2013,Sarajevo - Ilidža,5-9,NUMBER,M,1896
2013,Sarajevo - Ilidža,5-9,NUMBER,F,1768
2013,Sarajevo - Ilijaš,5-9,NUMBER,_T,1128
2013,Sarajevo - Ilijaš,5-9,NUMBER,M,564
2013,Sarajevo - Ilijaš,5-9,NUMBER,F,564
2013,Istočna Ilidža,5-9,NUMBER,_T,683
2013,Istočna Ilidža,5-9,NUMBER,M,325
2013,Istočna Ilidža,5-9,NUMBER,F,358
2013,Istočni Drvar,5-9,NUMBER,_T,1
2013,Istočni Drvar,5-9,NUMBER,M,1
2013,Istočni Drvar,5-9,NUMBER,F,0
2013,Municipality,AGE,NUMBER,_T,16
2013,Banja Luka,Total,NUMBER,M,7
2013,Banja Luka,Total,NUMBER,F,9
2013,Banja Luka,Total,NUMBER,_T,44
2013,Banovići,Total,NUMBER,M,24
2013,Banovići,Total,NUMBER,F,20
2013,Banovići,Total,NUMBER,_T,497
2013,Berkovići,Total,NUMBER,M,248
2013,Berkovići,Total,NUMBER,F,249
2013,Berkovići,Total,NUMBER,_T,421
2013,Bihać,Total,NUMBER,M,218
2013,Bihać,Total,NUMBER,F,203
2013,Bihać,Total,NUMBER,_T,1534
2013,Bijeljina,Total,NUMBER,M,732
2013,Bijeljina,Total,NUMBER,F,802
2013,Bijeljina,Total,NUMBER,_T,55
2013,Bileća,Total,NUMBER,M,25
2013,Bileća,Total,NUMBER,F,30
2013,Bileća,Total,NUMBER,_T,2134
2013,Bosanska Krupa,Total,NUMBER,M,1077
2013,Bosanska Krupa,Total,NUMBER,F,1057
2013,Bosanska Krupa,Total,NUMBER,_T,1900
2013,Bosanski Petrovac,Total,NUMBER,M,981
2013,Bosanski Petrovac,Total,NUMBER,F,919
2013,Bosanski Petrovac,Total,NUMBER,_T,67
2013,Bosansko Grahovo,Total,NUMBER,M,31
2013,Bosansko Grahovo,Total,NUMBER,F,36
2013,Bosansko Grahovo,Total,NUMBER,_T,1147
2013,Bratunac,Total,NUMBER,M,596
2013,Bratunac,Total,NUMBER,F,551
2013,Bratunac,Total,NUMBER,_T,602
2013,Brčko,Total,NUMBER,M,315
2013,Brčko,Total,NUMBER,F,287
2013,Brčko,Total,NUMBER,_T,809
2013,Breza,Total,NUMBER,M,419
2013,Breza,Total,NUMBER,F,390
2013,Breza,Total,NUMBER,_T,420
2013,Brod,Total,NUMBER,M,216
2013,Brod,Total,NUMBER,F,204
2013,Brod,Total,NUMBER,_T,1237
2013,Bugojno,Total,NUMBER,M,607
2013,Bugojno,Total,NUMBER,F,630
2013,Bugojno,Total,NUMBER,_T,245
2013,Busovača,Total,NUMBER,M,135
2013,Busovača,Total,NUMBER,F,110
2013,Busovača,Total,NUMBER,_T,981
2013,Bužim,Total,NUMBER,M,494
2013,Bužim,Total,NUMBER,F,487
2013,Bužim,Total,NUMBER,_T,834
2013,Cazin,Total,NUMBER,M,412
2013,Cazin,Total,NUMBER,F,422
2013,Cazin,Total,NUMBER,_T,270
2013,Sarajevo - Centar,Total,NUMBER,M,147
2013,Sarajevo - Centar,Total,NUMBER,F,123
2013,Sarajevo - Centar,Total,NUMBER,_T,57
2013,Čajniče,Total,NUMBER,M,29
2013,Čajniče,Total,NUMBER,F,28
2013,Čajniče,Total,NUMBER,_T,216
2013,Čapljina,Total,NUMBER,M,114
2013,Čapljina,Total,NUMBER,F,102
2013,Čapljina,Total,NUMBER,_T,8
2013,Čelić,Total,NUMBER,M,5
2013,Čelić,Total,NUMBER,F,3
2013,Čelić,Total,NUMBER,_T,1873
2013,Čelinac,Total,NUMBER,M,947
2013,Čelinac,Total,NUMBER,F,926
2013,Čelinac,Total,NUMBER,_T,1465
2013,Čitluk,Total,NUMBER,M,774
2013,Čitluk,Total,NUMBER,F,691
2013,Čitluk,Total,NUMBER,_T,630
2013,Derventa,Total,NUMBER,M,320
2013,Derventa,Total,NUMBER,F,310
2013,Derventa,Total,NUMBER,_T,1892
2013,Doboj,Total,NUMBER,M,983
2013,Doboj,Total,NUMBER,F,909
2013,Doboj,Total,NUMBER,_T,135
2013,Doboj-Istok,Total,NUMBER,M,64
2013,Doboj-Istok,Total,NUMBER,F,71
2013,Doboj-Istok,Total,NUMBER,_T,1573
2013,Doboj-Jug,Total,NUMBER,M,831
2013,Doboj-Jug,Total,NUMBER,F,742
2013,Doboj-Jug,Total,NUMBER,_T,1178
2013,Dobretići,Total,NUMBER,M,621
2013,Dobretići,Total,NUMBER,F,557
2013,Dobretići,Total,NUMBER,_T,580
2013,Domaljevac-Šamac,Total,NUMBER,M,304
2013,Domaljevac-Šamac,Total,NUMBER,F,276
2013,Domaljevac-Šamac,Total,NUMBER,_T,1128
2013,Donji Vakuf,Total,NUMBER,M,573
2013,Donji Vakuf,Total,NUMBER,F,555
2013,Donji Vakuf,Total,NUMBER,_T,4889
2013,Donji Žabar,Total,NUMBER,M,2503
2013,Donji Žabar,Total,NUMBER,F,2386
2013,Donji Žabar,Total,NUMBER,_T,741
2013,Drvar,Total,NUMBER,M,401
2013,Drvar,Total,NUMBER,F,340
2013,Drvar,Total,NUMBER,_T,237
2013,Foča - FBiH,Total,NUMBER,M,121
2013,Foča - FBiH,Total,NUMBER,F,116
2013,Foča - FBiH,Total,NUMBER,_T,669
2013,Foča - RS,Total,NUMBER,M,342
2013,Foča - RS,Total,NUMBER,F,327
2013,Foča - RS,Total,NUMBER,_T,1074
2013,Fojnica,Total,NUMBER,M,562
2013,Fojnica,Total,NUMBER,F,512
2013,Fojnica,Total,NUMBER,_T,6046
2013,Gacko,Total,NUMBER,M,3071
2013,Gacko,Total,NUMBER,F,2975
2013,Gacko,Total,NUMBER,_T,1345
2013,Glamoč,Total,NUMBER,M,689
2013,Glamoč,Total,NUMBER,F,656
2013,Glamoč,Total,NUMBER,_T,110
2013,Goražde,Total,NUMBER,M,50
2013,Goražde,Total,NUMBER,F,60
2013,Goražde,Total,NUMBER,_T,2736
2013,Gornji Vakuf-Uskoplje,Total,NUMBER,M,1414
2013,Gornji Vakuf-Uskoplje,Total,NUMBER,F,1322
2013,Gornji Vakuf-Uskoplje,Total,NUMBER,_T,823
2013,Gračanica,Total,NUMBER,M,440
2013,Gračanica,Total,NUMBER,F,383
2013,Gračanica,Total,NUMBER,_T,446
2013,Gradačac,Total,NUMBER,M,233
2013,Gradačac,Total,NUMBER,F,213
2013,Gradačac,Total,NUMBER,_T,927
2013,Gradiška,Total,NUMBER,M,475
2013,Gradiška,Total,NUMBER,F,452
2013,Gradiška,Total,NUMBER,_T,271
2013,Grude,Total,NUMBER,M,144
2013,Grude,Total,NUMBER,F,127
2013,Grude,Total,NUMBER,_T,135
2013,Sarajevo - Hadžići,Total,NUMBER,M,69
2013,Sarajevo - Hadžići,Total,NUMBER,F,66
2013,Sarajevo - Hadžići,Total,NUMBER,_T,42
2013,Han Pijesak,Total,NUMBER,M,25
2013,Han Pijesak,Total,NUMBER,F,17
2013,Han Pijesak,Total,NUMBER,_T,900
2013,Sarajevo - Ilidža,Total,NUMBER,M,451
2013,Sarajevo - Ilidža,Total,NUMBER,F,449
2013,Sarajevo - Ilidža,Total,NUMBER,_T,193
