Year,CAUSE_OF_DEATH,UNIT_MEASURE,SEX,Value
2018,diseases_of_the_circulatory,NUMBER,M,8.577
2018,diseases_of_the_respiratory,NUMBER,M,990.0
2018,diseases_of_the_digestive,NUMBER,M,610.0
2018,diseases_of_the_skin,NUMBER,M,21.0
2018,diseases_of_the_musculoskeletal,NUMBER,M,13.0
2018,diseases_of_the_genitourinary,NUMBER,M,337.0
2018,certain_conditions_originating,NUMBER,M,67.0
2018,congenital_malformations_deformations,NUMBER,M,12.0
2018,symptoms_signs_and_abnormal,NUMBER,M,1301.0
2018,injuries_poisoning_and_consequences,NUMBER,M,773.0
2018,external_causes_of_mortality,NUMBER,M,9.0
2018,factors_influencing_health_status,NUMBER,M,1.0
2018,unknown,NUMBER,M,247.0
2018,total,NUMBER,M,19007.0
2018,infectious_and_parasitic,NUMBER,F,200.0
2018,neoplasms,NUMBER,F,3.275
2018,diseases_of_the_blood,NUMBER,F,45.0
2018,endocrine_metabolic_and_nutritional,NUMBER,F,1.205
2018,mental_and_behavioural_disorders,NUMBER,F,115.0
2018,diseases_of_the_nervous,NUMBER,F,166.0
2018,diseases_of_the_circulatory,NUMBER,F,10.241
2018,diseases_of_the_respiratory,NUMBER,F,866.0
2018,diseases_of_the_digestive,NUMBER,F,442.0
2018,diseases_of_the_skin,NUMBER,F,19.0
2018,diseases_of_the_musculoskeletal,NUMBER,F,40.0
2018,diseases_of_the_genitourinary,NUMBER,F,294.0
2018,pregnancy_childbirth_and_the,NUMBER,F,1.0
2018,certain_conditions_originating,NUMBER,F,67.0
2018,congenital_malformations_deformations,NUMBER,F,14.0
2018,symptoms_signs_and_abnormal,NUMBER,F,1280.0
2018,injuries_poisoning_and_consequences,NUMBER,F,242.0
2018,external_causes_of_mortality,NUMBER,F,2.0
2018,unknown,NUMBER,F,223.0
2018,total,NUMBER,F,18737.0
2019,infectious_and_parasitic,NUMBER,_T,451.0
2019,neoplasms,NUMBER,_T,8.053
2019,diseases_of_the_blood,NUMBER,_T,90.0
2019,endocrine_metabolic_and_nutritional,NUMBER,_T,1.925
2019,mental_and_behavioural_disorders,NUMBER,_T,290.0
2019,diseases_of_the_nervous,NUMBER,_T,388.0
2019,diseases_of_the_eye,NUMBER,_T,9.0
2019,diseases_of_the_circulatory,NUMBER,_T,18.939
2019,diseases_of_the_respiratory,NUMBER,_T,1946.0
2019,diseases_of_the_digestive,NUMBER,_T,1.043
2019,diseases_of_the_skin,NUMBER,_T,43.0
2019,diseases_of_the_musculoskeletal,NUMBER,_T,57.0
2019,diseases_of_the_genitourinary,NUMBER,_T,600.0
2019,pregnancy_childbirth_and_the,NUMBER,_T,3.0
2019,certain_conditions_originating,NUMBER,_T,130.0
2019,congenital_malformations_deformations,NUMBER,_T,30.0
2019,symptoms_signs_and_abnormal,NUMBER,_T,3312.0
2019,injuries_poisoning_and_consequences,NUMBER,_T,918.0
2019,external_causes_of_mortality,NUMBER,_T,9.0
2019,factors_influencing_health_status,NUMBER,_T,10.0
2019,unknown,NUMBER,_T,583.0
2019,total,NUMBER,_T,38829.0
2019,infectious_and_parasitic,NUMBER,M,241.0
2019,neoplasms,NUMBER,M,4.606
2019,diseases_of_the_blood,NUMBER,M,30.0
2019,endocrine_metabolic_and_nutritional,NUMBER,M,806.0
2019,mental_and_behavioural_disorders,NUMBER,M,153.0
2019,diseases_of_the_nervous,NUMBER,M,202.0
2019,diseases_of_the_eye,NUMBER,M,3.0
2019,diseases_of_the_circulatory,NUMBER,M,8.848
2019,diseases_of_the_respiratory,NUMBER,M,1076.0
2019,diseases_of_the_digestive,NUMBER,M,603.0
2019,diseases_of_the_skin,NUMBER,M,17.0
2019,diseases_of_the_musculoskeletal,NUMBER,M,15.0
2019,diseases_of_the_genitourinary,NUMBER,M,314.0
2019,certain_conditions_originating,NUMBER,M,70.0
2019,congenital_malformations_deformations,NUMBER,M,11.0
2019,symptoms_signs_and_abnormal,NUMBER,M,1727.0
2019,injuries_poisoning_and_consequences,NUMBER,M,701.0
2019,external_causes_of_mortality,NUMBER,M,8.0
2019,factors_influencing_health_status,NUMBER,M,7.0
2019,unknown,NUMBER,M,349.0
2019,total,NUMBER,M,19787.0
2019,infectious_and_parasitic,NUMBER,F,210.0
2019,neoplasms,NUMBER,F,3.447
2019,diseases_of_the_blood,NUMBER,F,60.0
2019,endocrine_metabolic_and_nutritional,NUMBER,F,1.119
2019,mental_and_behavioural_disorders,NUMBER,F,137.0
2019,diseases_of_the_nervous,NUMBER,F,186.0
2019,diseases_of_the_eye,NUMBER,F,6.0
2019,diseases_of_the_circulatory,NUMBER,F,10.091
2019,diseases_of_the_respiratory,NUMBER,F,870.0
2019,diseases_of_the_digestive,NUMBER,F,440.0
2019,diseases_of_the_skin,NUMBER,F,26.0
2019,diseases_of_the_musculoskeletal,NUMBER,F,42.0
2019,diseases_of_the_genitourinary,NUMBER,F,286.0
2019,pregnancy_childbirth_and_the,NUMBER,F,3.0
2019,certain_conditions_originating,NUMBER,F,60.0
2019,congenital_malformations_deformations,NUMBER,F,19.0
2019,symptoms_signs_and_abnormal,NUMBER,F,1585.0
2019,injuries_poisoning_and_consequences,NUMBER,F,217.0
2019,external_causes_of_mortality,NUMBER,F,1.0
2019,factors_influencing_health_status,NUMBER,F,3.0
2019,unknown,NUMBER,F,234.0
2019,total,NUMBER,F,19042.0
